date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-31 23:53:06,KenyonGagne2,,119,68,144,"It's almost #IndieApril !! We all want to sell our books (insert Snape voice: ""Ob-vi-ous-ly"") but some of us have not had our incomes affected by Covid-19. If you have an indie book for sale, and the pandemic has threatened your income, post your links below! RT #WritingCommunity",,,#IndieApril #WritingCommunity,1245137072408518656,https://twitter.com/KenyonGagne2/status/1245137072408518656
2020-03-31 23:53:04,Rubberbandits,FergalBowers,15,58,817,"Corona means crown. It’s the virus of the crown. Ireland needs to work as one unit to fight the virus of the crown. You heard it from the Brits https://twitter.com/FergalBowers/status/1244929484446457856 …",,,,1245137066566070277,https://twitter.com/Rubberbandits/status/1245137066566070277
2020-03-31 23:53:00,eugenegu,realDonaldTrump,107,441,2135,"If you live in California, Texas, or Florida, I’m offering free telemedicine screening for the coronavirus with our team of Stanford trained doctors at Cool Quit. We can also refill your medically necessary prescriptions during this time. https://www.coolquit.com/",,,,1245137048794574848,https://twitter.com/eugenegu/status/1245137048794574848
2020-03-31 23:53:00,npratc,,3,12,20,"Michigan now ranks third in the country for coronavirus-related deaths, trailing only New York and New Jersey, after the Midwest state reported a new surge of cases on Tuesday. Officials said the number of COVID-19 fatalities in the state rose to 259. https://n.pr/3aBNjES",,,,1245137047045709824,https://twitter.com/npratc/status/1245137047045709824
2020-03-31 23:52:50,hamishjones,,10,31,90,"Remember when Barry O'Farrell resigned because of a wine? Has anyone resigned because of over 400 COVID-19 cases directly related to the Ruby Princess?",,,,1245137006104989696,https://twitter.com/hamishjones/status/1245137006104989696
2020-03-31 23:52:37,inquirerdotnet,,7,92,218,"JUST IN: As of March 31, Tuesday, total confirmed COVID-19 cases in Quezon City now at 151 after its health department reports 11 new cases. #COVID19PH | @dMorcosoINQpic.twitter.com/jtob9y4iTs",,@dMorcosoINQpic,#COVID19PH,1245136953537781760,https://twitter.com/inquirerdotnet/status/1245136953537781760
2020-03-31 23:52:34,SJPFISH,,184,1632,1914,"I stand with Trish Regan for telling the truth ! She called Democratic criticism of President Trump's handling of the coronavirus outbreak: ""Yet another attempt to impeach the President."" #TrishRegan pic.twitter.com/pLuxaJ8P5l",,,#TrishRegan,1245136940040695809,https://twitter.com/SJPFISH/status/1245136940040695809
2020-03-31 23:52:30,haltman,,4,16,53,"Family remembers first service member to die from COVID-19 as devoted officer, loving father https://trib.al/3qCvmB2",,,,1245136923393503234,https://twitter.com/haltman/status/1245136923393503234
2020-03-31 23:52:17,sankrant,OmarAbdullah,16,150,696,"Um yes. Your obstinate fundamentalist and delusions about ""Allah"" are a huge source of the spread of #COVID the world. Islamic preachers continued to have congregations, told people this was a curse on kaffirs from Allah. You are #superSpreaders.https://twitter.com/sankrant/status/1243799893258326016?s=20 …",,,#COVID #superSpreaders,1245136866141016065,https://twitter.com/sankrant/status/1245136866141016065
2020-03-31 23:52:15,sahouraxo,Reuters,91,1100,2546,"Despite US sanctions on Russia, Putin sent medical supplies to help the US contain the #coronavirus outbreak. And despite EU sanctions, Putin deployed Russian doctors to the forefront of the fight against #COVID19 in #Italy. This is the man corporate media loves to hate.https://twitter.com/Reuters/status/1245092947667890177 …",,,#coronavirus #COVID19 #Italy,1245136858062954497,https://twitter.com/sahouraxo/status/1245136858062954497
2020-03-31 23:52:12,GabbyGiffords,RepMaxRose,1,38,189,"Thank you @RepMaxRose for continuing to serve our country. Thinking of you and everyone on the frontlines of the COVID-19 crisis. We’ll get through this together. https://twitter.com/RepMaxRose/status/1244998328233926660 …",,@RepMaxRose,,1245136847153627137,https://twitter.com/GabbyGiffords/status/1245136847153627137
2020-03-31 23:52:09,AlyceNWilson,CarolineHomer,0,6,16,"'Leadership is important both clinically & academically in addressing COVID-19...COVID-19 has shown us (again) how the world, now more than ever, needs a robust proactive investment in public health infrastructures, for which midwives are key in reproductive health strategies' https://twitter.com/CarolineHomer/status/1244735424347553792 …",,,,1245136834717290501,https://twitter.com/AlyceNWilson/status/1245136834717290501
2020-03-31 23:51:37,ImaniKushan,Acyn,13,30,117,"Sure. I totally can't get enough of wondering if my pre-existing conditions will disqualify me for a ventilator if I catch COVID-19. It's so f***ing interesting to watch my state's mortality rates go up day by day. Going totally crazy. https://twitter.com/Acyn/status/1245135293646135298 …",,,,1245136701464420353,https://twitter.com/ImaniKushan/status/1245136701464420353
2020-03-31 23:51:36,mylovliving,,2,13,23,"Coronavirus doesn't discriminate, this is another lesson for humans to learn, rich or poor, white or dark, brown or yellow, all are under attack from a very tiny unseen enemy. I hope some people will learn and stop their discriminatory attitudes. Just learn from COVID-19.",,,,1245136696078815232,https://twitter.com/mylovliving/status/1245136696078815232
2020-03-31 23:51:30,E4RudeGyals,,3,65,227,"It's all fun and games sneaking out for quarantine buddy, until you go to the clinic for a COVID-19 test because you breathing heavy, only to find out you pregnant. Stayyyy dafuq inside and eat your canned sardines whilst watching Netflix!",,,,1245136671072563206,https://twitter.com/E4RudeGyals/status/1245136671072563206
2020-03-31 23:51:29,Reuters,,5,23,41,"From @Breakingviews: COVID-19 is exposing an unhealthy wealth trend as the virus exacerbates the stark divide between the haves and the have-nots. Read more pandemic-related insights here: https://reut.rs/3dM48i3 https://reut.rs/3dM48i3",,@Breakingviews,,1245136668509843457,https://twitter.com/Reuters/status/1245136668509843457
2020-03-31 23:51:21,CNN,,27,61,117,"Small business owners will be able to apply for loans to weather the economic downturn set off by Covid-19 on a first-come, first-serve basis beginning Friday as part of the newly passed stimulus package https://cnn.it/39AU20e",,,,1245136631721533442,https://twitter.com/CNN/status/1245136631721533442
2020-03-31 23:51:20,_DomoWilson1,,37,186,1163,"Yal this Corona virus got me out here lookin ROUGH",,,,1245136627908763650,https://twitter.com/_DomoWilson1/status/1245136627908763650
2020-03-31 23:51:19,Yamiche,,307,762,2933,"My Q: Did models look at a possible national lockdown‘s impact on the coronavirus? Dr. Birx: Experts didn’t term it “lockdown” but the best case scenario of 100K ppl dying was based on everyone staying 6 feet away. Trump wants to trust ppl to do that and not impose a lockdown.",,,,1245136626172530689,https://twitter.com/Yamiche/status/1245136626172530689
2020-03-31 23:51:19,pastorjgkell,,17,181,817,"John Kline sings ""Amazing Grace"" to his wife from the window of her assisted living facility in Alabama. Anne has suffered from Alzheimer's for 17 yrs and now coronavirus hinders him from sitting with her. He explained, ""I've always said...'til death do us part.'"" More of this pic.twitter.com/yg8qSrAO65",,,,1245136624167596032,https://twitter.com/pastorjgkell/status/1245136624167596032
2020-03-31 23:51:09,vali_nasr,,15,68,150,"This interview with a manager at a private pharmaceutical company in #Iran provides ground level perspective on the impact of U.S. sanctions on the health sector and its ability to fight #COVID-19 https://merip.org/2020/03/voices-from-the-middle-east-us-sanctions-on-iran-devastate-the-health-sector/ …",,,#Iran #COVID,1245136583965265922,https://twitter.com/vali_nasr/status/1245136583965265922
2020-03-31 23:51:00,IlliniMBB,,1,16,301,"𝘽𝙄𝙂𝙂𝙀𝙍 𝙏𝙃𝘼𝙉 𝙏𝙃𝙀 𝙂𝘼𝙈𝙀. Giorgi with a big ""Thank You"" to all those that are putting themselves at risk to fight COVID-19. #Illini | #JointheFightpic.twitter.com/ogbG8aQj3U",,,#Illini #JointheFightpic,1245136544035483650,https://twitter.com/IlliniMBB/status/1245136544035483650
2020-03-31 23:50:52,Corona_Bot__,,7,37,287,"CONFIRMED: Angry Jack tests positive for COVID-19 pic.twitter.com/DD7BJNNyjl",,,,1245136512150392832,https://twitter.com/Corona_Bot__/status/1245136512150392832
2020-03-31 23:50:52,Highlander20001,,3,5,49,"Highland ED Swing shift COVID-19 huddle. We are here for you Oakland. ⁦ @HGHED⁩ ⁦⁦ @AlamedaHealth⁩ ⁦ @DreyfussAndrea⁩pic.twitter.com/c0qWf0Lyoj",,@HGHED @AlamedaHealth @DreyfussAndrea,,1245136511755882496,https://twitter.com/Highlander20001/status/1245136511755882496
2020-03-31 23:50:51,noyokono,,5,7,115,"I live in Queens, the hardest hit part of the hardest hit city in the hardest hit state in this country's COVID-19 pandemic. I was born here, grew up here. I walked back here over the Queensboro Bridge on 9/11. I don't know what to say anymore, but Twitter isn't helping.",,,,1245136505976356866,https://twitter.com/noyokono/status/1245136505976356866
2020-03-31 23:50:43,edu_post,,0,13,13,"Millions of Low-Income Students Are Being Denied Access to Internet @zfwright #InternetAccess #AccessGap #Coronavirus #Covid_19 #OnlineLearninghttps://edpo.st/2w2vteY",,@zfwright,#InternetAccess #AccessGap #Coronavirus #Covid_19 #OnlineLearninghttps,1245136472820330506,https://twitter.com/edu_post/status/1245136472820330506
2020-03-31 23:50:36,flickrinmymind,,1,9,11,"Hey guys! So I decided that I wanted to help fight COVID-19. Even though I can’t donate funds directly, I can draw and design things. So, I decided to create a collection on my Redbubble shop called “The Taylor Swift COVID-19 Response... https://tmblr.co/ZW5I1jY5vRxzay00 …",,,,1245136442243854338,https://twitter.com/flickrinmymind/status/1245136442243854338
2020-03-31 23:50:30,LGCChicago,,1,10,85,"TODAY'S #FellowOnTheFrontLine: @ChiPubSchools CEO @janicejackson ( #LGCFellow since 2007). In the face of COVID-19, she has led efforts to provide 2.1M free meals to CPS families and yesterday announced remote learning plans for 355k students: https://www.youtube.com/eatch?v=iH6sxbyaSrg … #LeadGreatpic.twitter.com/ik5i7E3tKN",,@ChiPubSchools @janicejackson,#FellowOnTheFrontLine #LGCFellow #LeadGreatpic,1245136417900187648,https://twitter.com/LGCChicago/status/1245136417900187648
2020-03-31 23:50:27,MayorFrey,,15,26,99,"We’re moving quickly to respond to COVID-19, but our decisions also need to be informed by the best available data. More to come Friday on a new gap funding package for Minneapolis families & businesses. Here’s a Twitter-friendly video preview of what to expect. pic.twitter.com/nYrWnnrgd7",,,,1245136407439515648,https://twitter.com/MayorFrey/status/1245136407439515648
2020-03-31 23:50:15,greenhousenyt,realDonaldTrump,6,14,34,"Hard to imagine anyone doing worse than Trump in preparing a nation for a pandemic. He limited China travel, but for 8 weeks minimized the urgency of Covid-19, leaving us hugely unprepared. The result will be tens of thousands of needless, avoidable deaths https://www.nytimes.com/2020/03/30/opinion/republicans-science-coronavirus.html …",,,,1245136358311636993,https://twitter.com/greenhousenyt/status/1245136358311636993
2020-03-31 23:50:08,NBCNewYork,,5,55,36,"Just in: COVID-19 deaths have surpassed 1,000 in NYC. The city's statistics as of 5 p.m.: 41,771 cases 8,549 hospitalizations 1,096 deaths Cases by borough: Queens: 13,869 Brooklyn: 11,160 The Bronx: 7,814 Manhattan: 6,539 Staten Island: 2,345 More: http://4.nbcny.com/9zbFQ4f",,,,1245136326418206722,https://twitter.com/NBCNewYork/status/1245136326418206722
2020-03-31 23:50:03,AldineISD,,0,20,34,"The Aldine ISD enrollment and withdrawal process has changed due to COVID-19. Please review updated enrollment and withdrawal processes. #WeAreAldine Read More: http://ow.ly/tfnD50z1sJC",,,#WeAreAldine,1245136304637128706,https://twitter.com/AldineISD/status/1245136304637128706
2020-03-31 23:49:51,agavedelacalle,afbruins,2,34,64,"1) The term is COVID-19, not ""Wuhan Virus"" 2) DACA Recipients aren't just students, some are essential workers keeping society running during this crisis. 3 )Undocumented people contribute billions of dollars in taxes yet are INELIGIBLE for the stimulus checks. https://twitter.com/afbruins/status/1242907232661934080 …",,,,1245136254825418752,https://twitter.com/agavedelacalle/status/1245136254825418752
2020-03-31 23:49:39,johnforva,,2,17,58,"To anyone who has been the victim of racist slurs & even attacks since the President and other Republican leaders begin to reference COVID-19 through a racist lens: I see you. I'm sorry. You belong here as much as I do. We will keep fighting to make this country a better place.",,,,1245136206511341568,https://twitter.com/johnforva/status/1245136206511341568
2020-03-31 23:49:35,BrexitBin,,4,14,21,"""Losing your sense of smell and taste may be the best way to tell if you have COVID-19, according to a study of data collected via a symptom tracker app."" https://reut.rs/3dIz4jt",,,,1245136190006853633,https://twitter.com/BrexitBin/status/1245136190006853633
2020-03-31 23:49:25,Mangan150,,12,44,224,"Cholesterol declines in people with COVID-19 infection. https://roguehealthandfitness.com/higher-cholesterol-associated-with-longer-life/ …",,,,1245136147149250560,https://twitter.com/Mangan150/status/1245136147149250560
